JobIDRaw|JobName|State|Elapsed|Timelimit|ReqMem|MaxRSS|AllocCPUS|TotalCPU|ExitCode
39702578|ood-r-4.4.1-foss-2023b|CANCELLED by 13047|00:45:47|12:00:00|64Gc||8|00:51.748|0:0
39702578.batch|batch|CANCELLED|00:45:47||64Gc|14360944K|8|00:51.747|0:15
39702578.extern|extern|COMPLETED|00:45:47||64Gc|2864K|8|00:00:00|0:0
39702604|Xen_res1.5_ABT|FAILED|00:00:10|12:00:00|64Gn||8|00:08.832|4:0
39702604.batch|batch|FAILED|00:00:10||64Gn|4124K|8|00:08.831|4:0
39702604.extern|extern|COMPLETED|00:00:10||64Gn|3456K|8|00:00:00|0:0
39702605|Xen_res1.5_ABT|COMPLETED|00:14:23|12:00:00|64Gn||8|15:57.171|0:0
39702605.batch|batch|COMPLETED|00:14:23||64Gn|17745792K|8|15:57.169|0:0
39702605.extern|extern|COMPLETED|00:14:23||64Gn|2680K|8|00:00.002|0:0
39702606|Xen_res1.5_ABT|COMPLETED|00:14:43|12:00:00|64Gn||8|16:38.040|0:0
39702606.batch|batch|COMPLETED|00:14:43||64Gn|15480124K|8|16:38.039|0:0
39702606.extern|extern|COMPLETED|00:14:44||64Gn|2680K|8|00:00.001|0:0
39702607|Xen_res1.5_ABT|FAILED|00:00:36|12:00:00|64Gn||8|00:08.905|4:0
39702607.batch|batch|FAILED|00:00:36||64Gn|59524K|8|00:08.904|4:0
39702607.extern|extern|COMPLETED|00:00:36||64Gn|3456K|8|00:00.001|0:0
39702609|Xen_res1.5_ABT|FAILED|00:00:10|12:00:00|64Gn||8|00:08.804|4:0
39702609.batch|batch|FAILED|00:00:10||64Gn|4124K|8|00:08.803|4:0
39702609.extern|extern|COMPLETED|00:00:10||64Gn|3456K|8|00:00.001|0:0
39702610|Xen_res1.5_ABT|FAILED|00:00:10|12:00:00|64Gn||8|00:08.831|4:0
39702610.batch|batch|FAILED|00:00:10||64Gn|4128K|8|00:08.830|4:0
39702610.extern|extern|COMPLETED|00:00:10||64Gn|3456K|8|00:00.001|0:0
39702612|Xen_res1.5_ABT|FAILED|00:00:10|12:00:00|64Gn||8|00:08.781|4:0
39702612.batch|batch|FAILED|00:00:10||64Gn|4124K|8|00:08.780|4:0
39702612.extern|extern|COMPLETED|00:00:10||64Gn|3456K|8|00:00:00|0:0
39702613|Xen_res1.5_ABT|FAILED|00:00:57|12:00:00|64Gn||8|00:09.035|4:0
39702613.batch|batch|FAILED|00:00:57||64Gn|4124K|8|00:09.034|4:0
39702613.extern|extern|COMPLETED|00:00:57||64Gn|3456K|8|00:00.001|0:0
39702615|Xen_res1.5_ABT|FAILED|00:00:15|12:00:00|64Gn||8|00:08.856|4:0
39702615.batch|batch|FAILED|00:00:15||64Gn|4124K|8|00:08.855|4:0
39702615.extern|extern|COMPLETED|00:00:15||64Gn|3456K|8|00:00:00|0:0
39702616|Xen_res1.5_ABT|FAILED|00:00:19|12:00:00|64Gn||8|00:08.807|4:0
39702616.batch|batch|FAILED|00:00:19||64Gn|4124K|8|00:08.806|4:0
39702616.extern|extern|COMPLETED|00:00:19||64Gn|3456K|8|00:00.001|0:0
39702617|Xen_res1.5_ABT|FAILED|00:00:10|12:00:00|64Gn||8|00:08.848|4:0
39702617.batch|batch|FAILED|00:00:10||64Gn|4128K|8|00:08.847|4:0
39702617.extern|extern|COMPLETED|00:00:10||64Gn|3456K|8|00:00:00|0:0
39702618|Xen_res1.5_ABT|FAILED|00:00:10|12:00:00|64Gn||8|00:08.823|4:0
39702618.batch|batch|FAILED|00:00:10||64Gn|4128K|8|00:08.822|4:0
39702618.extern|extern|COMPLETED|00:00:10||64Gn|3456K|8|00:00.001|0:0
39702619|Xen_res1.5_ABT|FAILED|00:00:11|12:00:00|64Gn||8|00:08.939|4:0
39702619.batch|batch|FAILED|00:00:11||64Gn|4128K|8|00:08.938|4:0
39702619.extern|extern|COMPLETED|00:00:11||64Gn|3456K|8|00:00.001|0:0
39702620|Xen_res1.5_ABT|FAILED|00:00:10|12:00:00|64Gn||8|00:08.829|4:0
39702620.batch|batch|FAILED|00:00:10||64Gn|4124K|8|00:08.828|4:0
39702620.extern|extern|COMPLETED|00:00:10||64Gn|3456K|8|00:00:00|0:0
39702621|Xen_res1.5_ABT|FAILED|00:00:10|12:00:00|64Gn||8|00:08.840|4:0
39702621.batch|batch|FAILED|00:00:10||64Gn|4124K|8|00:08.839|4:0
39702621.extern|extern|COMPLETED|00:00:10||64Gn|3456K|8|00:00:00|0:0
39702640|ood-r-4.4.1-foss-2023b|CANCELLED by 13047|07:47:12|2-00:00:00|64Gc||8|10:34.276|0:0
39702640.batch|batch|CANCELLED|07:47:28||64Gc|14753580K|8|10:34.274|0:15
39702640.extern|extern|COMPLETED|07:47:13||64Gc|2680K|8|00:00.002|0:0
39702642|ood-r-4.4.1-foss-2023b|CANCELLED by 13047|00:00:29|2-00:00:00|64Gc||8|00:00.900|0:0
39702642.batch|batch|CANCELLED|00:01:01||64Gc|3172K|8|00:00.899|0:15
39702642.extern|extern|COMPLETED|00:00:29||64Gc|2864K|8|00:00.001|0:0
39702647|Xen_res1.5_ABT|COMPLETED|00:26:13|12:00:00|64Gn||8|28:33.640|0:0
39702647.batch|batch|COMPLETED|00:26:13||64Gn|28603880K|8|28:33.639|0:0
39702647.extern|extern|COMPLETED|00:26:13||64Gn|2680K|8|00:00.001|0:0
39702648|Xen_res1.5_ABT|COMPLETED|00:13:22|12:00:00|64Gn||8|15:08.595|0:0
39702648.batch|batch|COMPLETED|00:13:22||64Gn|17781168K|8|15:08.594|0:0
39702648.extern|extern|COMPLETED|00:13:22||64Gn|2680K|8|00:00.001|0:0
39702649|Xen_res1.5_ABT|COMPLETED|00:13:25|12:00:00|64Gn||8|14:59.215|0:0
39702649.batch|batch|COMPLETED|00:13:25||64Gn|13566248K|8|14:59.214|0:0
39702649.extern|extern|COMPLETED|00:13:25||64Gn|2864K|8|00:00:00|0:0
39702650|Xen_res1.5_ABT|COMPLETED|00:14:06|12:00:00|64Gn||8|16:04.027|0:0
39702650.batch|batch|COMPLETED|00:14:06||64Gn|16866752K|8|16:04.026|0:0
39702650.extern|extern|COMPLETED|00:14:06||64Gn|2864K|8|00:00:00|0:0
39702684|Xen_res1.5_ABT|COMPLETED|00:20:59|12:00:00|64Gn||8|23:02.293|0:0
39702684.batch|batch|COMPLETED|00:20:59||64Gn|20024668K|8|23:02.292|0:0
39702684.extern|extern|COMPLETED|00:20:59||64Gn|2680K|8|00:00.001|0:0
39702685|Xen_res1.5_ABT|COMPLETED|00:18:38|12:00:00|64Gn||8|21:41.840|0:0
39702685.batch|batch|COMPLETED|00:18:38||64Gn|21368116K|8|21:41.839|0:0
39702685.extern|extern|COMPLETED|00:18:38||64Gn|2864K|8|00:00:00|0:0
39702688|Xen_res1.5_ABT|COMPLETED|00:15:44|12:00:00|64Gn||8|18:42.608|0:0
39702688.batch|batch|COMPLETED|00:15:44||64Gn|15519816K|8|18:42.607|0:0
39702688.extern|extern|COMPLETED|00:15:45||64Gn|2864K|8|00:00:00|0:0
39702750|Xen_res1.5_ABT|COMPLETED|00:16:11|12:00:00|64Gn||8|18:25.165|0:0
39702750.batch|batch|COMPLETED|00:16:11||64Gn|18485968K|8|18:25.164|0:0
39702750.extern|extern|COMPLETED|00:16:11||64Gn|2864K|8|00:00:00|0:0
39702754|Xen_res1.5_ABT|COMPLETED|00:18:40|12:00:00|64Gn||8|21:25.538|0:0
39702754.batch|batch|COMPLETED|00:18:40||64Gn|19162388K|8|21:25.537|0:0
39702754.extern|extern|COMPLETED|00:18:40||64Gn|2864K|8|00:00:00|0:0
39702755|Xen_res1.5_ABT|COMPLETED|00:18:14|12:00:00|64Gn||8|20:36.576|0:0
39702755.batch|batch|COMPLETED|00:18:14||64Gn|19630892K|8|20:36.574|0:0
39702755.extern|extern|COMPLETED|00:18:14||64Gn|2680K|8|00:00.001|0:0
39702780|Xen_res1.5_ABT|COMPLETED|00:17:18|12:00:00|64Gn||8|18:24.927|0:0
39702780.batch|batch|COMPLETED|00:17:18||64Gn|18463352K|8|18:24.926|0:0
39702780.extern|extern|COMPLETED|00:17:18||64Gn|2864K|8|00:00:00|0:0
39702792|Xen_res1.5_ABT|COMPLETED|00:20:54|12:00:00|64Gn||8|23:18.059|0:0
39702792.batch|batch|COMPLETED|00:20:54||64Gn|27886780K|8|23:18.059|0:0
39702792.extern|extern|COMPLETED|00:20:54||64Gn|2864K|8|00:00:00|0:0
39702797|Xen_res1.5_ABT|COMPLETED|00:23:30|12:00:00|64Gn||8|25:36.003|0:0
39702797.batch|batch|COMPLETED|00:23:30||64Gn|20479972K|8|25:36.002|0:0
39702797.extern|extern|COMPLETED|00:23:30||64Gn|2680K|8|00:00.001|0:0
39702831|Xen_res1.5_ABT|COMPLETED|00:22:57|12:00:00|64Gn||8|24:39.848|0:0
39702831.batch|batch|COMPLETED|00:22:57||64Gn|22234064K|8|24:39.847|0:0
39702831.extern|extern|COMPLETED|00:22:58||64Gn|2864K|8|00:00:00|0:0
39702846|Xen_res1.5_ABT|COMPLETED|00:23:17|12:00:00|64Gn||8|25:34.032|0:0
39702846.batch|batch|COMPLETED|00:23:17||64Gn|30043508K|8|25:34.031|0:0
39702846.extern|extern|COMPLETED|00:23:17||64Gn|2864K|8|00:00:00|0:0
39702919|Xen_res1.5_ABT|COMPLETED|00:14:01|12:00:00|128Gn||8|16:48.687|0:0
39702919.batch|batch|COMPLETED|00:14:01||128Gn|18093656K|8|16:48.687|0:0
39702919.extern|extern|COMPLETED|00:14:02||128Gn|2864K|8|00:00:00|0:0
39702920|Xen_res1.5_ABT|COMPLETED|00:40:57|12:00:00|128Gn||8|44:10.450|0:0
39702920.batch|batch|COMPLETED|00:40:57||128Gn|41441M|8|44:10.449|0:0
39702920.extern|extern|COMPLETED|00:40:57||128Gn|2680K|8|00:00.001|0:0
39702921|Xen_res1.5_ABT|COMPLETED|00:25:50|12:00:00|128Gn||8|27:02.504|0:0
39702921.batch|batch|COMPLETED|00:25:50||128Gn|28211364K|8|27:02.503|0:0
39702921.extern|extern|COMPLETED|00:25:50||128Gn|2864K|8|00:00:00|0:0
39703066|Xen_res1.5_ABT|COMPLETED|00:15:44|12:00:00|128Gn||8|17:39.684|0:0
39703066.batch|batch|COMPLETED|00:15:44||128Gn|16158816K|8|17:39.678|0:0
39703066.extern|extern|COMPLETED|00:15:44||128Gn|2892K|8|00:00.006|0:0
39703067|Xen_res1.5_ABT|COMPLETED|00:10:39|12:00:00|128Gn||8|11:51.245|0:0
39703067.batch|batch|COMPLETED|00:10:39||128Gn|13196920K|8|11:51.244|0:0
39703067.extern|extern|COMPLETED|00:10:39||128Gn|2864K|8|00:00.001|0:0
39703068|Xen_res1.5_ABT|COMPLETED|00:06:25|12:00:00|128Gn||8|07:03.179|0:0
39703068.batch|batch|COMPLETED|00:06:25||128Gn|9220812K|8|07:03.178|0:0
39703068.extern|extern|COMPLETED|00:06:25||128Gn|2864K|8|00:00:00|0:0
39703488|Xen_res1.5_ABT|FAILED|00:01:02|12:00:00|64Gn||8|00:09.053|4:0
39703488.batch|batch|FAILED|00:01:02||64Gn|223192K|8|00:09.051|4:0
39703488.extern|extern|COMPLETED|00:01:02||64Gn|3456K|8|00:00.001|0:0
39703489|Xen_res1.5_ABT|COMPLETED|00:08:55|12:00:00|64Gn||8|08:58.746|0:0
39703489.batch|batch|COMPLETED|00:08:55||64Gn|9843116K|8|08:58.745|0:0
39703489.extern|extern|COMPLETED|00:08:55||64Gn|2864K|8|00:00:00|0:0
39703490|Xen_res1.5_ABT|COMPLETED|00:11:31|12:00:00|64Gn||8|11:56.850|0:0
39703490.batch|batch|COMPLETED|00:11:31||64Gn|12352436K|8|11:56.849|0:0
39703490.extern|extern|COMPLETED|00:11:31||64Gn|2864K|8|00:00:00|0:0
39703491|Xen_res1.5_ABT|COMPLETED|00:16:21|12:00:00|64Gn||8|17:36.339|0:0
39703491.batch|batch|COMPLETED|00:16:21||64Gn|19386184K|8|17:36.338|0:0
39703491.extern|extern|COMPLETED|00:16:21||64Gn|2864K|8|00:00:00|0:0
39703492|Xen_res1.5_ABT|COMPLETED|00:18:49|12:00:00|64Gn||8|18:34.387|0:0
39703492.batch|batch|COMPLETED|00:18:49||64Gn|20491480K|8|18:34.387|0:0
39703492.extern|extern|COMPLETED|00:18:49||64Gn|2864K|8|00:00:00|0:0
39703558|Xen_res1.5_ABT|COMPLETED|00:09:37|12:00:00|64Gn||8|08:52.187|0:0
39703558.batch|batch|COMPLETED|00:09:37||64Gn|7839956K|8|08:52.186|0:0
39703558.extern|extern|COMPLETED|00:09:37||64Gn|2680K|8|00:00.001|0:0
39703583|Xen_res1.5_ABT|COMPLETED|00:07:23|12:00:00|64Gn||8|08:09.550|0:0
39703583.batch|batch|COMPLETED|00:07:23||64Gn|10860272K|8|08:09.549|0:0
39703583.extern|extern|COMPLETED|00:07:23||64Gn|2864K|8|00:00:00|0:0
39703617|Xen_res1.5_ABT|COMPLETED|00:15:19|12:00:00|64Gn||8|12:29.384|0:0
39703617.batch|batch|COMPLETED|00:15:19||64Gn|10851968K|8|12:29.383|0:0
39703617.extern|extern|COMPLETED|00:15:19||64Gn|2864K|8|00:00.001|0:0
39703640|Xen_res1.5_ABT|COMPLETED|00:17:18|12:00:00|64Gn||8|17:41.842|0:0
39703640.batch|batch|COMPLETED|00:17:18||64Gn|16805276K|8|17:41.841|0:0
39703640.extern|extern|COMPLETED|00:17:18||64Gn|2680K|8|00:00.001|0:0
39703642|Xen_res1.5_ABT|COMPLETED|00:14:25|12:00:00|64Gn||8|13:37.980|0:0
39703642.batch|batch|COMPLETED|00:14:25||64Gn|15714212K|8|13:37.979|0:0
39703642.extern|extern|COMPLETED|00:14:25||64Gn|2864K|8|00:00:00|0:0
39703643|Xen_res1.5_ABT|COMPLETED|00:12:24|12:00:00|64Gn||8|12:58.885|0:0
39703643.batch|batch|COMPLETED|00:12:24||64Gn|14427888K|8|12:58.884|0:0
39703643.extern|extern|COMPLETED|00:12:24||64Gn|2864K|8|00:00:00|0:0
39703719|Xen_res1.5_ABT|COMPLETED|00:13:42|12:00:00|64Gn||8|13:51.972|0:0
39703719.batch|batch|COMPLETED|00:13:42||64Gn|14508704K|8|13:51.971|0:0
39703719.extern|extern|COMPLETED|00:13:42||64Gn|2864K|8|00:00:00|0:0
39703721|Xen_res1.5_ABT|COMPLETED|00:11:20|12:00:00|64Gn||8|12:20.889|0:0
39703721.batch|batch|COMPLETED|00:11:20||64Gn|13455572K|8|12:20.888|0:0
39703721.extern|extern|COMPLETED|00:11:20||64Gn|2864K|8|00:00:00|0:0
39703731|Xen_res1.5_ABT|COMPLETED|00:10:43|12:00:00|64Gn||8|11:45.375|0:0
39703731.batch|batch|COMPLETED|00:10:43||64Gn|11374384K|8|11:45.374|0:0
39703731.extern|extern|COMPLETED|00:10:43||64Gn|2864K|8|00:00:00|0:0
39703744|Xen_res1.5_ABT|COMPLETED|00:17:49|12:00:00|64Gn||8|16:58.982|0:0
39703744.batch|batch|COMPLETED|00:17:49||64Gn|16029120K|8|16:58.980|0:0
39703744.extern|extern|COMPLETED|00:17:49||64Gn|2680K|8|00:00.001|0:0
39703791|Xen_res1.5_ABT|COMPLETED|00:20:02|12:00:00|64Gn||8|19:06.718|0:0
